Row,Vine,Variety,flag color,values,ind,month
10,19,Greco di Tufo,red/orange,29,W,May
10,20,Greco di Tufo,yellow,15,W,May
10,21,Greco di Tufo,pink,33.5,W,May
10,22,Tinta Francisca,pink,16,W,May
10,23,Tinta Francisca,yellow,17.5,W,May
10,24,Tinta Francisca,yellow,12,W,May
10,25,Tinta Francisca,pink,10,W,May
10,26,Tinta Francisca,yellow,13,W,May
10,27,Petit Manseng,yellow,10,W,May
10,28,Petit Manseng,red/orange,13,W,May
10,29,Petit Manseng,pink,7,W,May
10,30,Petit Manseng,pink,11,W,May
10,31,Petit Manseng,pink,13,W,May
10,32,Teroldego,yellow,20,W,May
10,33,Teroldego,yellow,30,W,May
10,34,Teroldego,yellow,19,W,May
10,35,Teroldego,pink,21,W,May
10,36,Teroldego,pink,38,W,May
10,37,Tannat,yellow,5,W,May
10,38,Tannat,pink,9,W,May
10,39,Tannat,red/orange,11,W,May
10,40,Tannat,red/orange,7,W,May
10,41,Tannat,yellow,15,W,May
10,2,Periquita,yellow,6.5,W,May
10,3,Periquita,yellow,8,W,May
10,4,Periquita,pink,15.5,W,May
10,5,Periquita,pink,5.5,W,May
10,6,Periquita,yellow,10,W,May
10,7,Mencia,yellow,8,W,May
10,8,Mencia,yellow,4.5,W,May
10,10,Mencia,red/orange,4,W,May
10,11,Mencia,yellow,7.5,W,May
10,17,Greco di Tufo,pink,18,W,May
10,18,Greco di Tufo,yellow,17,W,May
10,19,Greco di Tufo,red/orange,14,W,May
10,20,Greco di Tufo,yellow,10,W,May
10,21,Greco di Tufo,pink,9,W,May
10,22,Tinta Francisca,pink,8,W,May
10,23,Tinta Francisca,yellow,15,W,May
10,24,Tinta Francisca,yellow,9,W,May
10,25,Tinta Francisca,pink,4,W,May
10,26,Tinta Francisca,yellow,15,W,May
10,27,Petit Manseng,yellow,10,W,May
10,28,Petit Manseng,red/orange,14,W,May
10,29,Petit Manseng,pink,6,W,May
10,30,Petit Manseng,pink,11,W,May
10,31,Petit Manseng,pink,13,W,May
10,32,Teroldego,yellow,13,W,May
10,33,Teroldego,yellow,20,W,May
10,34,Teroldego,yellow,18,W,May
10,35,Teroldego,pink,34,W,May
10,36,Teroldego,pink,15,W,May
10,37,Tannat,yellow,5,W,May
10,38,Tannat,pink,16,W,May
10,39,Tannat,red/orange,0,W,May
10,40,Tannat,red/orange,7,W,May
10,41,Tannat,yellow,8,W,May
10,22,Tinta Francisca,pink,8.5,WC,May
10,23,Tinta Francisca,yellow,10,WC,May
10,24,Tinta Francisca,yellow,6,WC,May
10,25,Tinta Francisca,pink,11,WC,May
10,26,Tinta Francisca,yellow,6,WC,May
10,37,Tannat,yellow,10,WC,May
10,38,Tannat,pink,8,WC,May
10,39,Tannat,red/orange,11,WC,May
10,40,Tannat,red/orange,15,WC,May
10,41,Tannat,yellow,15,WC,May
10,22,Tinta Francisca,pink,9,WC,May
10,23,Tinta Francisca,yellow,10,WC,May
10,24,Tinta Francisca,yellow,6,WC,May
10,25,Tinta Francisca,pink,7,WC,May
10,26,Tinta Francisca,yellow,8,WC,May
10,37,Tannat,yellow,11,WC,May
10,38,Tannat,pink,14,WC,May
10,39,Tannat,red/orange,7,WC,May
10,40,Tannat,red/orange,6,WC,May
10,41,Tannat,yellow,8,WC,May
10,22,Tinta Francisca,pink,4.5,WC,May
10,23,Tinta Francisca,yellow,5.5,WC,May
10,24,Tinta Francisca,yellow,5,WC,May
10,25,Tinta Francisca,pink,3,WC,May
10,26,Tinta Francisca,yellow,10,WC,May
10,37,Tannat,yellow,7,WC,May
10,38,Tannat,pink,21,WC,May
10,39,Tannat,red/orange,7,WC,May
10,40,Tannat,red/orange,11,WC,May
10,41,Tannat,yellow,12,WC,May
10,22,Tinta Francisca,pink,10.5,EC,May
10,23,Tinta Francisca,yellow,9,EC,May
10,24,Tinta Francisca,yellow,9,EC,May
10,25,Tinta Francisca,pink,6,EC,May
10,26,Tinta Francisca,yellow,11,EC,May
10,37,Tannat,yellow,10,EC,May
10,38,Tannat,pink,13,EC,May
10,39,Tannat,red/orange,26,EC,May
10,40,Tannat,red/orange,14,EC,May
10,41,Tannat,yellow,8,EC,May
10,22,Tinta Francisca,pink,13,EC,May
10,23,Tinta Francisca,yellow,7,EC,May
10,24,Tinta Francisca,yellow,7,EC,May
10,25,Tinta Francisca,pink,5,EC,May
10,26,Tinta Francisca,yellow,20,EC,May
10,37,Tannat,yellow,14,EC,May
10,38,Tannat,pink,12,EC,May
10,39,Tannat,red/orange,27,EC,May
10,40,Tannat,red/orange,26,EC,May
10,41,Tannat,yellow,7,EC,May
10,22,Tinta Francisca,pink,5.5,EC,May
10,23,Tinta Francisca,yellow,14,EC,May
10,24,Tinta Francisca,yellow,10,EC,May
10,25,Tinta Francisca,pink,18,EC,May
10,26,Tinta Francisca,yellow,15,EC,May
10,37,Tannat,yellow,14,EC,May
10,38,Tannat,pink,15,EC,May
10,39,Tannat,red/orange,11,EC,May
10,40,Tannat,red/orange,8,EC,May
10,41,Tannat,yellow,22,EC,May
10,22,Tinta Francisca,pink,17.5,E,May
10,23,Tinta Francisca,yellow,15,E,May
10,24,Tinta Francisca,yellow,10,E,May
10,25,Tinta Francisca,pink,11,E,May
10,26,Tinta Francisca,yellow,21,E,May
10,37,Tannat,yellow,10,E,May
10,38,Tannat,pink,7,E,May
10,39,Tannat,red/orange,7,E,May
10,40,Tannat,red/orange,5,E,May
10,41,Tannat,yellow,14,E,May
10,22,Tinta Francisca,pink,18,E,May
10,23,Tinta Francisca,yellow,14.5,E,May
10,24,Tinta Francisca,yellow,11,E,May
10,25,Tinta Francisca,pink,13,E,May
10,26,Tinta Francisca,yellow,18,E,May
10,37,Tannat,yellow,13,E,May
10,38,Tannat,pink,10,E,May
10,39,Tannat,red/orange,12,E,May
10,40,Tannat,red/orange,7,E,May
10,41,Tannat,yellow,12,E,May
10,22,Tinta Francisca,pink,7.5,E,May
10,23,Tinta Francisca,yellow,5,E,May
10,24,Tinta Francisca,yellow,6,E,May
10,25,Tinta Francisca,pink,8,E,May
10,26,Tinta Francisca,yellow,9,E,May
10,37,Tannat,yellow,5,E,May
10,38,Tannat,pink,13,E,May
10,39,Tannat,red/orange,8,E,May
10,40,Tannat,red/orange,0,E,May
10,41,Tannat,yellow,2,E,May
11,2,Tinta Francisca,red/orange,0.6,W,April
11,3,Tinta Francisca,yellow,1,W,April
11,4,Tinta Francisca,yellow,5.2,W,April
11,5,Tinta Francisca,red/orange,4,W,April
11,6,Tinta Francisca,red/orange,4.5,W,April
11,7,Graciano,pink,3.5,W,April
11,8,Graciano,red/orange,3.2,W,April
11,9,Graciano,yellow,0.6,W,April
11,10,Graciano,red/orange,1.9,W,April
11,11,Graciano,pink,0.8,W,April
11,12,Periquita,yellow,3,W,April
11,14,Periquita,pink,7.4,W,April
11,15,Periquita,pink,6.6,W,April
11,16,Periquita,red/orange,4,W,April
11,17,Tinta Amarella,red/orange,4,W,April
11,18,Tinta Amarella,pink,4,W,April
11,19,Tinta Amarella,red/orange,2,W,April
11,20,Tinta Amarella,yellow,1,W,April
11,21,Tinta Amarella,red/orange,7,W,April
11,22,Falanghina,pink,7.5,W,April
11,23,Falanghina,yellow,3,W,April
11,24,Falanghina,yellow,8,W,April
11,25,Falanghina,pink,6,W,April
11,26,Falanghina,red/orange,15.5,W,April
11,27,Mencia,yellow,0.5,W,April
11,28,Mencia,red/orange,4,W,April
11,29,Mencia,pink,3,W,April
11,30,Mencia,yellow,3,W,April
11,31,Mencia,red/orange,0.5,W,April
11,32,Ciliegiolo,red/orange,1.5,W,April
11,33,Ciliegiolo,pink,5,W,April
11,34,Ciliegiolo,red/orange,6,W,April
11,35,Ciliegiolo,pink,11,W,April
11,36,Ciliegiolo,yellow,3,W,April
11,37,Teroldego,pink,11,W,April
11,38,Teroldego,yellow,11,W,April
11,39,Teroldego,yellow,7,W,April
11,40,Teroldego,yellow,10,W,April
11,41,Teroldego,red/orange,5,W,April
11,2,Tinta Francisca,red/orange,0.8,W,April
11,3,Tinta Francisca,yellow,2.5,W,April
11,4,Tinta Francisca,yellow,4.6,W,April
11,5,Tinta Francisca,red/orange,3.3,W,April
11,6,Tinta Francisca,red/orange,3.4,W,April
11,7,Graciano,pink,2.9,W,April
11,8,Graciano,red/orange,2.5,W,April
11,9,Graciano,yellow,0.3,W,April
11,10,Graciano,red/orange,1,W,April
11,11,Graciano,pink,2.2,W,April
11,12,Periquita,yellow,4.6,W,April
11,14,Periquita,pink,6,W,April
11,15,Periquita,pink,0.4,W,April
11,16,Periquita,red/orange,9.5,W,April
11,17,Tinta Amarella,red/orange,3,W,April
11,18,Tinta Amarella,pink,7,W,April
11,19,Tinta Amarella,red/orange,2.5,W,April
11,20,Tinta Amarella,yellow,0.5,W,April
11,21,Tinta Amarella,red/orange,3,W,April
11,22,Falanghina,pink,4,W,April
11,23,Falanghina,yellow,3,W,April
11,24,Falanghina,yellow,7.5,W,April
11,25,Falanghina,pink,2.5,W,April
11,26,Falanghina,red/orange,11,W,April
11,27,Mencia,yellow,1,W,April
11,28,Mencia,red/orange,1,W,April
11,29,Mencia,pink,3,W,April
11,30,Mencia,yellow,2.5,W,April
11,31,Mencia,red/orange,0.5,W,April
11,32,Ciliegiolo,red/orange,4,W,April
11,33,Ciliegiolo,pink,3,W,April
11,34,Ciliegiolo,red/orange,4,W,April
11,35,Ciliegiolo,pink,6,W,April
11,36,Ciliegiolo,yellow,6,W,April
11,37,Teroldego,pink,13,W,April
11,38,Teroldego,yellow,8,W,April
11,39,Teroldego,yellow,8,W,April
11,40,Teroldego,yellow,7,W,April
11,41,Teroldego,red/orange,6,W,April
11,2,Tinta Francisca,red/orange,2.2,W,April
11,3,Tinta Francisca,yellow,4.2,W,April
11,4,Tinta Francisca,yellow,4.2,W,April
11,5,Tinta Francisca,red/orange,1.5,W,April
11,6,Tinta Francisca,red/orange,3.2,W,April
11,7,Graciano,pink,1.7,W,April
11,8,Graciano,red/orange,2.9,W,April
11,9,Graciano,yellow,0.5,W,April
11,10,Graciano,red/orange,0.7,W,April
11,11,Graciano,pink,1.1,W,April
11,12,Periquita,yellow,0.8,W,April
11,14,Periquita,pink,2.6,W,April
11,15,Periquita,pink,3.3,W,April
11,16,Periquita,red/orange,1,W,April
11,17,Tinta Amarella,red/orange,5,W,April
11,18,Tinta Amarella,pink,1.5,W,April
11,19,Tinta Amarella,red/orange,1,W,April
11,20,Tinta Amarella,yellow,1.5,W,April
11,21,Tinta Amarella,red/orange,3,W,April
11,22,Falanghina,pink,6,W,April
11,23,Falanghina,yellow,0.5,W,April
11,24,Falanghina,yellow,0.5,W,April
11,25,Falanghina,pink,4,W,April
11,26,Falanghina,red/orange,6,W,April
11,27,Mencia,yellow,1.5,W,April
11,28,Mencia,red/orange,2,W,April
11,29,Mencia,pink,0.5,W,April
11,30,Mencia,yellow,1,W,April
11,31,Mencia,red/orange,1,W,April
11,32,Ciliegiolo,red/orange,7.5,W,April
11,33,Ciliegiolo,pink,3,W,April
11,34,Ciliegiolo,red/orange,9,W,April
11,35,Ciliegiolo,pink,11,W,April
11,36,Ciliegiolo,yellow,2,W,April
11,37,Teroldego,pink,4,W,April
11,38,Teroldego,yellow,5,W,April
11,39,Teroldego,yellow,5,W,April
11,40,Teroldego,yellow,3,W,April
11,41,Teroldego,red/orange,1,W,April
11,2,Tinta Francisca,red/orange,5.8,WC,April
11,3,Tinta Francisca,yellow,2,WC,April
11,4,Tinta Francisca,yellow,1.2,WC,April
11,5,Tinta Francisca,red/orange,2.3,WC,April
11,6,Tinta Francisca,red/orange,3.9,WC,April
11,13,Periquita,pink,4.1,WC,April
11,2,Tinta Francisca,red/orange,3.9,WC,April
11,3,Tinta Francisca,yellow,4.6,WC,April
11,4,Tinta Francisca,yellow,4.2,WC,April
11,5,Tinta Francisca,red/orange,3,WC,April
11,6,Tinta Francisca,red/orange,2,WC,April
11,13,Periquita,pink,6.9,WC,April
11,2,Tinta Francisca,red/orange,3.6,WC,April
11,3,Tinta Francisca,yellow,3.3,WC,April
11,4,Tinta Francisca,yellow,4.1,WC,April
11,5,Tinta Francisca,red/orange,3.6,WC,April
11,6,Tinta Francisca,red/orange,1.5,WC,April
11,13,Periquita,pink,8.1,WC,April
11,2,Tinta Francisca,red/orange,2.4,EC,April
11,3,Tinta Francisca,yellow,4.4,EC,April
11,4,Tinta Francisca,yellow,4,EC,April
11,5,Tinta Francisca,red/orange,2.2,EC,April
11,6,Tinta Francisca,red/orange,1.6,EC,April
11,2,Tinta Francisca,red/orange,0.7,EC,April
11,3,Tinta Francisca,yellow,4,EC,April
11,4,Tinta Francisca,yellow,2.5,EC,April
11,5,Tinta Francisca,red/orange,3.5,EC,April
11,6,Tinta Francisca,red/orange,3.2,EC,April
11,2,Tinta Francisca,red/orange,2.2,EC,April
11,3,Tinta Francisca,yellow,2.2,EC,April
11,4,Tinta Francisca,yellow,2.6,EC,April
11,5,Tinta Francisca,red/orange,3,EC,April
11,6,Tinta Francisca,red/orange,4,EC,April
11,2,Tinta Francisca,red/orange,3.9,E,April
11,3,Tinta Francisca,yellow,4.2,E,April
11,4,Tinta Francisca,yellow,6,E,April
11,5,Tinta Francisca,red/orange,5.5,E,April
11,6,Tinta Francisca,red/orange,5.5,E,April
11,2,Tinta Francisca,red/orange,3.6,E,April
11,3,Tinta Francisca,yellow,3,E,April
11,4,Tinta Francisca,yellow,7.5,E,April
11,5,Tinta Francisca,red/orange,4.6,E,April
11,6,Tinta Francisca,red/orange,4.1,E,April
11,2,Tinta Francisca,red/orange,4.1,E,April
11,3,Tinta Francisca,yellow,3.9,E,April
11,4,Tinta Francisca,yellow,4.2,E,April
11,5,Tinta Francisca,red/orange,1,E,April
11,6,Tinta Francisca,red/orange,2.7,E,April
11,2,Tinta Francisca,red/orange,2,W,May
11,3,Tinta Francisca,yellow,11,W,May
11,4,Tinta Francisca,yellow,15,W,May
11,5,Tinta Francisca,red/orange,14,W,May
11,6,Tinta Francisca,red/orange,17,W,May
11,7,Graciano,pink,12,W,May
11,8,Graciano,red/orange,8,W,May
11,9,Graciano,yellow,3,W,May
11,10,Graciano,red/orange,4,W,May
11,11,Graciano,pink,8,W,May
11,12,Periquita,yellow,15,W,May
11,13,Periquita,pink,15,W,May
11,14,Periquita,pink,7,W,May
11,15,Periquita,pink,15,W,May
11,16,Periquita,red/orange,15,W,May
11,17,Tinta Amarella,red/orange,3,W,May
11,18,Tinta Amarella,pink,19,W,May
11,19,Tinta Amarella,red/orange,11,W,May
11,20,Tinta Amarella,yellow,5,W,May
11,21,Tinta Amarella,red/orange,14,W,May
11,22,Falanghina,pink,25,W,May
11,23,Falanghina,yellow,10,W,May
11,24,Falanghina,yellow,21,W,May
11,25,Falanghina,pink,7,W,May
11,26,Falanghina,red/orange,38,W,May
11,27,Mencia,yellow,10,W,May
11,28,Mencia,red/orange,9,W,May
11,29,Mencia,pink,8,W,May
11,30,Mencia,yellow,8,W,May
11,31,Mencia,red/orange,2,W,May
11,32,Ciliegiolo,red/orange,10,W,May
11,33,Ciliegiolo,pink,12,W,May
11,34,Ciliegiolo,red/orange,24,W,May
11,35,Ciliegiolo,pink,16,W,May
11,36,Ciliegiolo,yellow,12,W,May
11,37,Teroldego,pink,38,W,May
11,38,Teroldego,yellow,27,W,May
11,39,Teroldego,yellow,18,W,May
11,40,Teroldego,yellow,28,W,May
11,41,Teroldego,red/orange,22,W,May
11,2,Tinta Francisca,red/orange,5,W,May
11,3,Tinta Francisca,yellow,6,W,May
11,4,Tinta Francisca,yellow,18,W,May
11,5,Tinta Francisca,red/orange,15,W,May
11,6,Tinta Francisca,red/orange,12,W,May
11,7,Graciano,pink,6,W,May
11,8,Graciano,red/orange,8,W,May
11,9,Graciano,yellow,12,W,May
11,10,Graciano,red/orange,5,W,May
11,11,Graciano,pink,3,W,May
11,12,Periquita,yellow,11,W,May
11,13,Periquita,pink,10,W,May
11,14,Periquita,pink,13,W,May
11,15,Periquita,pink,8,W,May
11,16,Periquita,red/orange,22,W,May
11,17,Tinta Amarella,red/orange,12,W,May
11,18,Tinta Amarella,pink,9,W,May
11,19,Tinta Amarella,red/orange,9,W,May
11,20,Tinta Amarella,yellow,6,W,May
11,21,Tinta Amarella,red/orange,10,W,May
11,22,Falanghina,pink,16,W,May
11,23,Falanghina,yellow,4,W,May
11,24,Falanghina,yellow,25,W,May
11,25,Falanghina,pink,18,W,May
11,26,Falanghina,red/orange,31,W,May
11,27,Mencia,yellow,9,W,May
11,28,Mencia,red/orange,7.5,W,May
11,29,Mencia,pink,7,W,May
11,30,Mencia,yellow,7,W,May
11,31,Mencia,red/orange,2,W,May
11,32,Ciliegiolo,red/orange,17,W,May
11,33,Ciliegiolo,pink,8,W,May
11,34,Ciliegiolo,red/orange,14,W,May
11,35,Ciliegiolo,pink,28,W,May
11,36,Ciliegiolo,yellow,25,W,May
11,37,Teroldego,pink,15,W,May
11,38,Teroldego,yellow,17,W,May
11,39,Teroldego,yellow,22,W,May
11,40,Teroldego,yellow,30,W,May
11,41,Teroldego,red/orange,22,W,May
11,2,Tinta Francisca,red/orange,9,W,May
11,3,Tinta Francisca,yellow,14,W,May
11,4,Tinta Francisca,yellow,10,W,May
11,5,Tinta Francisca,red/orange,4,W,May
11,6,Tinta Francisca,red/orange,8,W,May
11,7,Graciano,pink,12,W,May
11,8,Graciano,red/orange,6,W,May
11,9,Graciano,yellow,1,W,May
11,10,Graciano,red/orange,1,W,May
11,11,Graciano,pink,4,W,May
11,12,Periquita,yellow,2,W,May
11,13,Periquita,pink,19,W,May
11,14,Periquita,pink,20,W,May
11,15,Periquita,pink,2,W,May
11,16,Periquita,red/orange,7,W,May
11,17,Tinta Amarella,red/orange,9,W,May
11,18,Tinta Amarella,pink,30,W,May
11,19,Tinta Amarella,red/orange,14,W,May
11,20,Tinta Amarella,yellow,7,W,May
11,21,Tinta Amarella,red/orange,8,W,May
11,22,Falanghina,pink,20,W,May
11,23,Falanghina,yellow,21,W,May
11,24,Falanghina,yellow,7,W,May
11,25,Falanghina,pink,17,W,May
11,26,Falanghina,red/orange,10,W,May
11,27,Mencia,yellow,7,W,May
11,28,Mencia,red/orange,10,W,May
11,29,Mencia,pink,6,W,May
11,30,Mencia,yellow,3,W,May
11,31,Mencia,red/orange,2,W,May
11,32,Ciliegiolo,red/orange,27,W,May
11,33,Ciliegiolo,pink,11,W,May
11,34,Ciliegiolo,red/orange,35,W,May
11,35,Ciliegiolo,pink,37,W,May
11,36,Ciliegiolo,yellow,15,W,May
11,37,Teroldego,pink,13,W,May
11,38,Teroldego,yellow,14,W,May
11,39,Teroldego,yellow,13,W,May
11,40,Teroldego,yellow,30,W,May
11,41,Teroldego,red/orange,6,W,May
11,2,Tinta Francisca,red/orange,19,WC,May
11,3,Tinta Francisca,yellow,20,WC,May
11,4,Tinta Francisca,yellow,15,WC,May
11,5,Tinta Francisca,red/orange,8,WC,May
11,6,Tinta Francisca,red/orange,8,WC,May
11,2,Tinta Francisca,red/orange,17,WC,May
11,3,Tinta Francisca,yellow,15,WC,May
11,4,Tinta Francisca,yellow,14,WC,May
11,5,Tinta Francisca,red/orange,11,WC,May
11,6,Tinta Francisca,red/orange,12,WC,May
11,2,Tinta Francisca,red/orange,19,WC,May
11,3,Tinta Francisca,yellow,14,WC,May
11,4,Tinta Francisca,yellow,2,WC,May
11,5,Tinta Francisca,red/orange,4,WC,May
11,6,Tinta Francisca,red/orange,11,WC,May
11,2,Tinta Francisca,red/orange,15,EC,May
11,3,Tinta Francisca,yellow,10,EC,May
11,4,Tinta Francisca,yellow,5,EC,May
11,5,Tinta Francisca,red/orange,9,EC,May
11,6,Tinta Francisca,red/orange,12,EC,May
11,2,Tinta Francisca,red/orange,16,EC,May
11,3,Tinta Francisca,yellow,16,EC,May
11,4,Tinta Francisca,yellow,6,EC,May
11,5,Tinta Francisca,red/orange,7,EC,May
11,6,Tinta Francisca,red/orange,4,EC,May
11,2,Tinta Francisca,red/orange,7,EC,May
11,3,Tinta Francisca,yellow,13,EC,May
11,4,Tinta Francisca,yellow,6,EC,May
11,5,Tinta Francisca,red/orange,9,EC,May
11,6,Tinta Francisca,red/orange,12,EC,May
11,2,Tinta Francisca,red/orange,14,E,May
11,3,Tinta Francisca,yellow,18,E,May
11,4,Tinta Francisca,yellow,18,E,May
11,5,Tinta Francisca,red/orange,17,E,May
11,6,Tinta Francisca,red/orange,17,E,May
11,2,Tinta Francisca,red/orange,10,E,May
11,3,Tinta Francisca,yellow,11,E,May
11,4,Tinta Francisca,yellow,11,E,May
11,5,Tinta Francisca,red/orange,12,E,May
11,6,Tinta Francisca,red/orange,10,E,May
11,2,Tinta Francisca,red/orange,15,E,May
11,3,Tinta Francisca,yellow,14,E,May
11,4,Tinta Francisca,yellow,21,E,May
11,5,Tinta Francisca,red/orange,2,E,May
11,6,Tinta Francisca,red/orange,8,E,May
12,2,Petit Manseng,pink,10,W,April
12,3,Petit Manseng,red/orange,5,W,April
12,4,Petit Manseng,red/orange,2.5,W,April
12,5,Petit Manseng,pink,3,W,April
12,6,Petit Manseng,yellow,4,W,April
12,7,Tinta Francisca,red/orange,7,W,April
12,8,Tinta Francisca,red/orange,6,W,April
12,9,Tinta Francisca,yellow,6,W,April
12,10,Tinta Francisca,yellow,7,W,April
12,11,Tinta Francisca,yellow,8,W,April
12,12,Tannat,yellow,3,W,April
12,13,Tannat,pink,3,W,April
12,14,Tannat,pink,6,W,April
12,15,Tannat,yellow,1,W,April
12,16,Tannat,red/orange,6,W,April
12,17,Ciliegiolo,red/orange,8,W,April
12,19,Ciliegiolo,yellow,11,W,April
12,20,Ciliegiolo,yellow,6,W,April
12,21,Ciliegiolo,yellow,9,W,April
12,22,Graciano,yellow,1,W,April
12,23,Graciano,yellow,2,W,April
12,24,Graciano,yellow,1.5,W,April
12,25,Graciano,pink,1,W,April
12,26,Graciano,pink,1,W,April
12,27,Periquita,yellow,6,W,April
12,28,Periquita,red/orange,6,W,April
12,29,Periquita,yellow,1,W,April
12,30,Periquita,pink,9,W,April
12,31,Periquita,red/orange,7,W,April
12,32,Mencia,red/orange,3,W,April
12,33,Mencia,red/orange,2,W,April
12,35,Mencia,pink,1,W,April
12,36,Mencia,red/orange,3,W,April
12,37,Tinta Amarella,pink,4,W,April
12,38,Tinta Amarella,red/orange,4,W,April
12,39,Tinta Amarella,yellow,1.5,W,April
12,40,Tinta Amarella,yellow,1,W,April
12,41,Tinta Amarella,yellow,3,W,April
12,2,Petit Manseng,pink,3,W,April
12,3,Petit Manseng,red/orange,1,W,April
12,4,Petit Manseng,red/orange,3,W,April
12,5,Petit Manseng,pink,1,W,April
12,6,Petit Manseng,yellow,5,W,April
12,7,Tinta Francisca,red/orange,5,W,April
12,8,Tinta Francisca,red/orange,4,W,April
12,9,Tinta Francisca,yellow,4,W,April
12,10,Tinta Francisca,yellow,5,W,April
12,11,Tinta Francisca,yellow,11,W,April
12,12,Tannat,yellow,1,W,April
12,13,Tannat,pink,3,W,April
12,14,Tannat,pink,2,W,April
12,15,Tannat,yellow,1,W,April
12,16,Tannat,red/orange,3,W,April
12,17,Ciliegiolo,red/orange,3,W,April
12,19,Ciliegiolo,yellow,11.5,W,April
12,20,Ciliegiolo,yellow,6,W,April
12,21,Ciliegiolo,yellow,9,W,April
12,22,Graciano,yellow,1,W,April
12,23,Graciano,yellow,2.5,W,April
12,24,Graciano,yellow,3,W,April
12,25,Graciano,pink,1.5,W,April
12,26,Graciano,pink,1,W,April
12,27,Periquita,yellow,6,W,April
12,28,Periquita,red/orange,8,W,April
12,29,Periquita,yellow,0.5,W,April
12,30,Periquita,pink,9,W,April
12,31,Periquita,red/orange,6,W,April
12,32,Mencia,red/orange,2,W,April
12,33,Mencia,red/orange,1,W,April
12,35,Mencia,pink,1,W,April
12,36,Mencia,red/orange,1,W,April
12,37,Tinta Amarella,pink,2,W,April
12,38,Tinta Amarella,red/orange,2,W,April
12,39,Tinta Amarella,yellow,4,W,April
12,40,Tinta Amarella,yellow,1,W,April
12,41,Tinta Amarella,yellow,1,W,April
12,2,Petit Manseng,pink,3,W,April
12,3,Petit Manseng,red/orange,8,W,April
12,4,Petit Manseng,red/orange,4,W,April
12,5,Petit Manseng,pink,6,W,April
12,6,Petit Manseng,yellow,2,W,April
12,7,Tinta Francisca,red/orange,3,W,April
12,8,Tinta Francisca,red/orange,3,W,April
12,9,Tinta Francisca,yellow,2,W,April
12,10,Tinta Francisca,yellow,4,W,April
12,11,Tinta Francisca,yellow,2,W,April
12,12,Tannat,yellow,0,W,April
12,13,Tannat,pink,1.5,W,April
12,14,Tannat,pink,3,W,April
12,15,Tannat,yellow,3,W,April
12,16,Tannat,red/orange,6,W,April
12,17,Ciliegiolo,red/orange,4,W,April
12,19,Ciliegiolo,yellow,6.5,W,April
12,20,Ciliegiolo,yellow,3,W,April
12,21,Ciliegiolo,yellow,6,W,April
12,22,Graciano,yellow,2.5,W,April
12,23,Graciano,yellow,2.5,W,April
12,24,Graciano,yellow,5,W,April
12,25,Graciano,pink,1,W,April
12,26,Graciano,pink,1.5,W,April
12,27,Periquita,yellow,1,W,April
12,28,Periquita,red/orange,3,W,April
12,29,Periquita,yellow,1,W,April
12,30,Periquita,pink,7,W,April
12,31,Periquita,red/orange,1,W,April
12,32,Mencia,red/orange,2,W,April
12,33,Mencia,red/orange,1,W,April
12,35,Mencia,pink,4,W,April
12,36,Mencia,red/orange,3,W,April
12,37,Tinta Amarella,pink,2,W,April
12,38,Tinta Amarella,red/orange,1,W,April
12,39,Tinta Amarella,yellow,6,W,April
12,40,Tinta Amarella,yellow,0.5,W,April
12,41,Tinta Amarella,yellow,1,W,April
12,7,Tinta Francisca,red/orange,4,WC,April
12,8,Tinta Francisca,red/orange,2,WC,April
12,9,Tinta Francisca,yellow,6,WC,April
12,10,Tinta Francisca,yellow,7,WC,April
12,11,Tinta Francisca,yellow,6,WC,April
12,12,Tannat,yellow,3,WC,April
12,13,Tannat,pink,5,WC,April
12,14,Tannat,pink,7,WC,April
12,15,Tannat,yellow,1,WC,April
12,16,Tannat,red/orange,0,WC,April
12,7,Tinta Francisca,red/orange,3,WC,April
12,8,Tinta Francisca,red/orange,1,WC,April
12,9,Tinta Francisca,yellow,5,WC,April
12,10,Tinta Francisca,yellow,5,WC,April
12,11,Tinta Francisca,yellow,4,WC,April
12,12,Tannat,yellow,4,WC,April
12,13,Tannat,pink,1,WC,April
12,14,Tannat,pink,1,WC,April
12,15,Tannat,yellow,1,WC,April
12,16,Tannat,red/orange,0,WC,April
12,7,Tinta Francisca,red/orange,2,WC,April
12,8,Tinta Francisca,red/orange,1,WC,April
12,9,Tinta Francisca,yellow,3,WC,April
12,10,Tinta Francisca,yellow,2,WC,April
12,11,Tinta Francisca,yellow,2,WC,April
12,12,Tannat,yellow,3,WC,April
12,13,Tannat,pink,1,WC,April
12,14,Tannat,pink,4,WC,April
12,15,Tannat,yellow,1,WC,April
12,16,Tannat,red/orange,0,WC,April
12,7,Tinta Francisca,red/orange,2,EC,April
12,8,Tinta Francisca,red/orange,2,EC,April
12,9,Tinta Francisca,yellow,3,EC,April
12,10,Tinta Francisca,yellow,4,EC,April
12,11,Tinta Francisca,yellow,11,EC,April
12,12,Tannat,yellow,3,EC,April
12,13,Tannat,pink,2,EC,April
12,14,Tannat,pink,4,EC,April
12,15,Tannat,yellow,4,EC,April
12,16,Tannat,red/orange,0,EC,April
12,7,Tinta Francisca,red/orange,3,EC,April
12,8,Tinta Francisca,red/orange,3,EC,April
12,9,Tinta Francisca,yellow,2,EC,April
12,10,Tinta Francisca,yellow,3,EC,April
12,11,Tinta Francisca,yellow,5,EC,April
12,12,Tannat,yellow,1,EC,April
