Row,Vine,Variety,flag color,values,ind,month
16,12,Tinta Francisca,pink,12,EC,May
16,13,Tinta Francisca,pink,21,EC,May
16,14,Tinta Francisca,red/orange,13,EC,May
16,16,Tinta Francisca,yellow,7,EC,May
16,17,Tannat,pink,0,EC,May
16,18,Tannat,red/orange,15,EC,May
16,19,Tannat,pink,27,EC,May
16,20,Tannat,yellow,34,EC,May
16,21,Tannat,yellow,18,EC,May
2,22,Albarino,yellow,48,EC,May
2,23,Albarino,yellow,52,EC,May
2,24,Albarino,yellow,35,EC,May
2,25,Albarino,pink,24,EC,May
3,17,Tinta Francisca,red/orange,18,EC,May
3,18,Tinta Francisca,red/orange,6,EC,May
3,19,Tinta Francisca,yellow,4,EC,May
3,20,Tinta Francisca,yellow,8,EC,May
3,21,Tinta Francisca,pink,6,EC,May
4,12,Albarino,pink,36,EC,May
4,13,Albarino,yellow,20,EC,May
4,14,Albarino,red/orange,39,EC,May
4,16,Albarino,red/orange,18,EC,May
4,23,Albarino,red/orange,46,EC,May
4,24,Albarino,yellow,20,EC,May
4,25,Albarino,red/orange,39,EC,May
4,26,Albarino,pink,18,EC,May
4,27,Tinta Francisca,pink,33,EC,May
4,28,Tinta Francisca,red/orange,29,EC,May
4,29,Tinta Francisca,red/orange,18,EC,May
4,30,Tinta Francisca,pink,32,EC,May
4,31,Tinta Francisca,yellow,16,EC,May
6,2,Albarino,yellow,57,EC,May
6,3,Albarino,pink,25,EC,May
6,4,Albarino,red/orange,27,EC,May
6,5,Albarino,pink,15,EC,May
6,6,Albarino,pink,21,EC,May
7,7,Albarino,pink,21,EC,May
7,8,Albarino,red/orange,31,EC,May
7,10,Albarino,red/orange,19,EC,May
7,32,Albarino,yellow,32,EC,May
7,33,Albarino,red/orange,35,EC,May
7,34,Albarino,yellow,52,EC,May
7,35,Albarino,red/orange,38,EC,May
7,36,Albarino,red/orange,53,EC,May
8,17,Albarino,red/orange,38,EC,May
8,18,Albarino,yellow,23,EC,May
8,19,Albarino,yellow,29,EC,May
8,21,Albarino,yellow,24,EC,May
8,22,Periquita,yellow,51,EC,May
8,27,Albarino,pink,35,EC,May
8,28,Albarino,yellow,42,EC,May
8,29,Albarino,pink,47,EC,May
8,30,Albarino,red/orange,31,EC,May
8,32,Tannat,red/orange,21,EC,May
8,33,Tannat,yellow,17,EC,May
8,34,Tannat,yellow,30,EC,May
8,35,Tannat,red/orange,25,EC,May
8,36,Tannat,yellow,18,EC,May
9,2,Tannat,red/orange,19,EC,May
9,4,Tannat,yellow,10,EC,May
9,6,Tannat,red/orange,9,EC,May
9,27,Tannat,red/orange,13,EC,May
9,28,Tannat,yellow,13,EC,May
9,29,Tannat,red/orange,10,EC,May
9,30,Tannat,red/orange,9,EC,May
9,31,Tannat,pink,11,EC,May
10,22,Tinta Francisca,pink,8,EC,May
10,23,Tinta Francisca,yellow,10,EC,May
10,24,Tinta Francisca,yellow,15,EC,May
10,25,Tinta Francisca,pink,13,EC,May
10,26,Tinta Francisca,yellow,15,EC,May
10,37,Tannat,yellow,26,EC,May
10,38,Tannat,pink,20,EC,May
10,39,Tannat,red/orange,14,EC,May
10,40,Tannat,red/orange,12,EC,May
10,41,Tannat,yellow,12,EC,May
11,2,Tinta Francisca,red/orange,19,EC,May
11,3,Tinta Francisca,yellow,19,EC,May
11,4,Tinta Francisca,yellow,11,EC,May
11,5,Tinta Francisca,red/orange,10,EC,May
11,6,Tinta Francisca,red/orange,15,EC,May
12,7,Tinta Francisca,red/orange,14,EC,May
12,8,Tinta Francisca,red/orange,13,EC,May
12,9,Tinta Francisca,yellow,8,EC,May
12,10,Tinta Francisca,yellow,11,EC,May
12,11,Tinta Francisca,yellow,8,EC,May
12,12,Tannat,yellow,10,EC,May
12,13,Tannat,pink,17,EC,May
12,14,Tannat,pink,12,EC,May
12,15,Tannat,yellow,17,EC,May
12,16,Tannat,red/orange,10,EC,May
13,38,Tinta Francisca,yellow,18,EC,May
13,39,Tinta Francisca,red/orange,15,EC,May
13,40,Tinta Francisca,red/orange,6,EC,May
13,41,Tinta Francisca,red/orange,4,EC,May
14,7,Tannat,pink,20,EC,May
14,8,Tannat,red/orange,21,EC,May
14,9,Tannat,yellow,37,EC,May
14,10,Tannat,pink,20,EC,May
14,11,Tannat,yellow,20,EC,May
14,22,Tannat,pink,10,EC,May
14,23,Tannat,red/orange,12,EC,May
14,24,Tannat,yellow,23,EC,May
14,25,Tannat,pink,14,EC,May
14,26,Tannat,red/orange,17,EC,May
15,33,Tinta Francisca,yellow,9,EC,May
15,34,Tinta Francisca,pink,7,EC,May
15,35,Tinta Francisca,pink,11,EC,May
15,36,Tinta Francisca,red/orange,10,EC,May
16,12,Tinta Francisca,pink,15,EC,May
16,13,Tinta Francisca,pink,16,EC,May
16,14,Tinta Francisca,red/orange,11,EC,May
16,16,Tinta Francisca,yellow,18,EC,May
16,17,Tannat,pink,0,EC,May
16,18,Tannat,red/orange,9,EC,May
16,19,Tannat,pink,26,EC,May
16,20,Tannat,yellow,34,EC,May
16,21,Tannat,yellow,24,EC,May
2,22,Albarino,yellow,50,EC,May
2,23,Albarino,yellow,49,EC,May
2,24,Albarino,yellow,40,EC,May
2,25,Albarino,pink,23,EC,May
3,17,Tinta Francisca,red/orange,19,EC,May
3,18,Tinta Francisca,red/orange,15,EC,May
3,19,Tinta Francisca,yellow,3,EC,May
3,20,Tinta Francisca,yellow,17,EC,May
3,21,Tinta Francisca,pink,11,EC,May
4,12,Albarino,pink,28,EC,May
4,13,Albarino,yellow,38,EC,May
4,14,Albarino,red/orange,35,EC,May
4,16,Albarino,red/orange,37,EC,May
4,23,Albarino,red/orange,51,EC,May
4,24,Albarino,yellow,38,EC,May
4,25,Albarino,red/orange,35,EC,May
4,26,Albarino,pink,37,EC,May
4,27,Tinta Francisca,pink,29,EC,May
4,28,Tinta Francisca,red/orange,24,EC,May
4,29,Tinta Francisca,red/orange,45,EC,May
4,30,Tinta Francisca,pink,21,EC,May
4,31,Tinta Francisca,yellow,5,EC,May
6,2,Albarino,yellow,50,EC,May
6,3,Albarino,pink,29,EC,May
6,4,Albarino,red/orange,40,EC,May
6,5,Albarino,pink,31,EC,May
6,6,Albarino,pink,26,EC,May
7,7,Albarino,pink,26,EC,May
7,8,Albarino,red/orange,39,EC,May
7,10,Albarino,red/orange,26,EC,May
7,32,Albarino,yellow,38,EC,May
7,33,Albarino,red/orange,4,EC,May
7,34,Albarino,yellow,63,EC,May
7,35,Albarino,red/orange,23,EC,May
7,36,Albarino,red/orange,43,EC,May
8,17,Albarino,red/orange,47,EC,May
8,18,Albarino,yellow,32,EC,May
8,19,Albarino,yellow,20,EC,May
8,21,Albarino,yellow,36,EC,May
8,22,Periquita,yellow,29,EC,May
8,27,Albarino,pink,32,EC,May
8,28,Albarino,yellow,27,EC,May
8,29,Albarino,pink,24,EC,May
8,30,Albarino,red/orange,34,EC,May
8,32,Tannat,red/orange,11,EC,May
8,33,Tannat,yellow,19,EC,May
8,34,Tannat,yellow,23,EC,May
8,35,Tannat,red/orange,27,EC,May
8,36,Tannat,yellow,14,EC,May
9,2,Tannat,red/orange,11,EC,May
9,4,Tannat,yellow,9,EC,May
9,6,Tannat,red/orange,10,EC,May
9,27,Tannat,red/orange,11,EC,May
9,28,Tannat,yellow,10,EC,May
9,29,Tannat,red/orange,7,EC,May
9,30,Tannat,red/orange,12,EC,May
9,31,Tannat,pink,10,EC,May
10,22,Tinta Francisca,pink,6,EC,May
10,23,Tinta Francisca,yellow,7,EC,May
10,24,Tinta Francisca,yellow,14,EC,May
10,25,Tinta Francisca,pink,14,EC,May
10,26,Tinta Francisca,yellow,28,EC,May
10,37,Tannat,yellow,18,EC,May
10,38,Tannat,pink,17,EC,May
10,39,Tannat,red/orange,20,EC,May
10,40,Tannat,red/orange,11,EC,May
10,41,Tannat,yellow,27,EC,May
11,2,Tinta Francisca,red/orange,18,EC,May
11,3,Tinta Francisca,yellow,22,EC,May
11,4,Tinta Francisca,yellow,20,EC,May
11,5,Tinta Francisca,red/orange,16,EC,May
11,6,Tinta Francisca,red/orange,10,EC,May
12,7,Tinta Francisca,red/orange,9,EC,May
12,8,Tinta Francisca,red/orange,11,EC,May
12,9,Tinta Francisca,yellow,13,EC,May
12,10,Tinta Francisca,yellow,11,EC,May
12,11,Tinta Francisca,yellow,31,EC,May
12,12,Tannat,yellow,8,EC,May
12,13,Tannat,pink,14,EC,May
12,14,Tannat,pink,28,EC,May
12,15,Tannat,yellow,7,EC,May
12,16,Tannat,red/orange,7,EC,May
13,38,Tinta Francisca,yellow,14,EC,May
13,39,Tinta Francisca,red/orange,10,EC,May
13,40,Tinta Francisca,red/orange,10,EC,May
13,41,Tinta Francisca,red/orange,20,EC,May
14,7,Tannat,pink,10,EC,May
14,8,Tannat,red/orange,2,EC,May
14,9,Tannat,yellow,12,EC,May
14,10,Tannat,pink,6,EC,May
14,11,Tannat,yellow,7,EC,May
14,22,Tannat,pink,14,EC,May
14,23,Tannat,red/orange,13,EC,May
14,24,Tannat,yellow,21,EC,May
14,25,Tannat,pink,15,EC,May
14,26,Tannat,red/orange,16,EC,May
15,33,Tinta Francisca,yellow,9,EC,May
15,34,Tinta Francisca,pink,6,EC,May
15,35,Tinta Francisca,pink,2,EC,May
15,36,Tinta Francisca,red/orange,10,EC,May
16,12,Tinta Francisca,pink,11,EC,May
16,13,Tinta Francisca,pink,13,EC,May
16,14,Tinta Francisca,red/orange,5,EC,May
16,16,Tinta Francisca,yellow,13,EC,May
16,17,Tannat,pink,0,EC,May
16,18,Tannat,red/orange,9,EC,May
16,19,Tannat,pink,6,EC,May
16,20,Tannat,yellow,42,EC,May
16,21,Tannat,yellow,11,EC,May
2,22,Albarino,yellow,65,E,May
2,23,Albarino,yellow,29,E,May
2,24,Albarino,yellow,34,E,May
2,25,Albarino,pink,40,E,May
3,17,Tinta Francisca,red/orange,6,E,May
3,18,Tinta Francisca,red/orange,10,E,May
3,19,Tinta Francisca,yellow,17,E,May
3,20,Tinta Francisca,yellow,16,E,May
3,21,Tinta Francisca,pink,23,E,May
4,12,Albarino,pink,21,E,May
4,13,Albarino,yellow,37,E,May
4,14,Albarino,red/orange,36,E,May
4,16,Albarino,red/orange,41,E,May
4,23,Albarino,red/orange,28,E,May
4,24,Albarino,yellow,37,E,May
4,25,Albarino,red/orange,36,E,May
4,26,Albarino,pink,41,E,May
4,27,Tinta Francisca,pink,10,E,May
4,28,Tinta Francisca,red/orange,29,E,May
4,29,Tinta Francisca,red/orange,0,E,May
4,30,Tinta Francisca,pink,21,E,May
4,31,Tinta Francisca,yellow,22,E,May
6,2,Albarino,yellow,12,E,May
6,3,Albarino,pink,25,E,May
6,4,Albarino,red/orange,30,E,May
6,5,Albarino,pink,46,E,May
6,6,Albarino,pink,21,E,May
7,7,Albarino,pink,33,E,May
7,8,Albarino,red/orange,36,E,May
7,10,Albarino,red/orange,20,E,May
7,32,Albarino,yellow,39,E,May
7,33,Albarino,red/orange,28,E,May
7,34,Albarino,yellow,33,E,May
7,35,Albarino,red/orange,36,E,May
7,36,Albarino,red/orange,10,E,May
8,17,Albarino,red/orange,49,E,May
8,18,Albarino,yellow,55,E,May
8,19,Albarino,yellow,38,E,May
8,21,Albarino,yellow,45,E,May
8,22,Periquita,yellow,29,E,May
8,27,Albarino,pink,18,E,May
8,28,Albarino,yellow,32,E,May
8,29,Albarino,pink,31,E,May
8,30,Albarino,red/orange,47,E,May
8,32,Tannat,red/orange,10,E,May
8,33,Tannat,yellow,22,E,May
8,34,Tannat,yellow,30,E,May
8,35,Tannat,red/orange,19,E,May
8,36,Tannat,yellow,7,E,May
9,2,Tannat,red/orange,11,E,May
9,4,Tannat,yellow,13,E,May
9,6,Tannat,red/orange,10,E,May
9,27,Tannat,red/orange,13,E,May
9,28,Tannat,yellow,4,E,May
9,29,Tannat,red/orange,9,E,May
9,30,Tannat,red/orange,17,E,May
9,31,Tannat,pink,8,E,May
10,22,Tinta Francisca,pink,8,E,May
10,23,Tinta Francisca,yellow,18,E,May
10,24,Tinta Francisca,yellow,22,E,May
10,25,Tinta Francisca,pink,19,E,May
10,26,Tinta Francisca,yellow,21,E,May
10,37,Tannat,yellow,14,E,May
10,38,Tannat,pink,9,E,May
10,39,Tannat,red/orange,6,E,May
10,40,Tannat,red/orange,24,E,May
10,41,Tannat,yellow,14,E,May
11,2,Tinta Francisca,red/orange,21,E,May
11,3,Tinta Francisca,yellow,27,E,May
11,4,Tinta Francisca,yellow,23,E,May
11,5,Tinta Francisca,red/orange,29,E,May
11,6,Tinta Francisca,red/orange,30,E,May
12,7,Tinta Francisca,red/orange,16,E,May
12,8,Tinta Francisca,red/orange,28,E,May
12,9,Tinta Francisca,yellow,12,E,May
12,10,Tinta Francisca,yellow,23,E,May
12,11,Tinta Francisca,yellow,48,E,May
12,12,Tannat,yellow,9,E,May
12,13,Tannat,pink,12,E,May
12,14,Tannat,pink,20,E,May
12,15,Tannat,yellow,15,E,May
12,16,Tannat,red/orange,0,E,May
13,38,Tinta Francisca,yellow,10,E,May
13,39,Tinta Francisca,red/orange,21,E,May
13,40,Tinta Francisca,red/orange,7,E,May
13,41,Tinta Francisca,red/orange,19,E,May
14,7,Tannat,pink,3,E,May
14,8,Tannat,red/orange,16,E,May
14,9,Tannat,yellow,10,E,May
14,10,Tannat,pink,14,E,May
14,11,Tannat,yellow,20,E,May
14,22,Tannat,pink,10,E,May
14,23,Tannat,red/orange,13,E,May
14,24,Tannat,yellow,6,E,May
14,25,Tannat,pink,16,E,May
14,26,Tannat,red/orange,11,E,May
15,33,Tinta Francisca,yellow,13,E,May
15,34,Tinta Francisca,pink,9,E,May
15,35,Tinta Francisca,pink,14,E,May
15,36,Tinta Francisca,red/orange,6,E,May
16,12,Tinta Francisca,pink,18,E,May
16,13,Tinta Francisca,pink,20,E,May
16,14,Tinta Francisca,red/orange,11,E,May
16,16,Tinta Francisca,yellow,13,E,May
16,17,Tannat,pink,0,E,May
16,18,Tannat,red/orange,16,E,May
16,19,Tannat,pink,0,E,May
16,20,Tannat,yellow,15,E,May
16,21,Tannat,yellow,25,E,May
2,22,Albarino,yellow,63,E,May
2,23,Albarino,yellow,35,E,May
2,24,Albarino,yellow,37,E,May
2,25,Albarino,pink,34,E,May
3,17,Tinta Francisca,red/orange,16,E,May
3,18,Tinta Francisca,red/orange,10,E,May
3,19,Tinta Francisca,yellow,15,E,May
3,20,Tinta Francisca,yellow,21,E,May
3,21,Tinta Francisca,pink,22,E,May
4,12,Albarino,pink,25,E,May
4,13,Albarino,yellow,35,E,May
4,14,Albarino,red/orange,22,E,May
4,16,Albarino,red/orange,40,E,May
4,23,Albarino,red/orange,45,E,May
4,24,Albarino,yellow,35,E,May
4,25,Albarino,red/orange,22,E,May
4,26,Albarino,pink,40,E,May
4,27,Tinta Francisca,pink,37,E,May
4,28,Tinta Francisca,red/orange,19,E,May
4,29,Tinta Francisca,red/orange,0,E,May
4,30,Tinta Francisca,pink,20,E,May
4,31,Tinta Francisca,yellow,15,E,May
6,2,Albarino,yellow,7,E,May
6,3,Albarino,pink,27,E,May
6,4,Albarino,red/orange,34,E,May
6,5,Albarino,pink,45,E,May
6,6,Albarino,pink,16,E,May
7,7,Albarino,pink,24,E,May
7,8,Albarino,red/orange,29,E,May
7,10,Albarino,red/orange,25,E,May
7,32,Albarino,yellow,37,E,May
7,33,Albarino,red/orange,35,E,May
7,34,Albarino,yellow,33,E,May
7,35,Albarino,red/orange,33,E,May
7,36,Albarino,red/orange,47,E,May
8,17,Albarino,red/orange,36,E,May
8,18,Albarino,yellow,32,E,May
8,19,Albarino,yellow,35,E,May
8,21,Albarino,yellow,38,E,May
8,22,Periquita,yellow,34,E,May
8,27,Albarino,pink,19,E,May
8,28,Albarino,yellow,29,E,May
8,29,Albarino,pink,26,E,May
8,30,Albarino,red/orange,19,E,May
8,32,Tannat,red/orange,8,E,May
8,33,Tannat,yellow,29,E,May
8,34,Tannat,yellow,18,E,May
8,35,Tannat,red/orange,32,E,May
8,36,Tannat,yellow,15,E,May
9,2,Tannat,red/orange,11,E,May
9,4,Tannat,yellow,7,E,May
9,6,Tannat,red/orange,11,E,May
9,27,Tannat,red/orange,15,E,May
9,28,Tannat,yellow,4,E,May
9,29,Tannat,red/orange,9,E,May
9,30,Tannat,red/orange,19,E,May
9,31,Tannat,pink,13,E,May
10,22,Tinta Francisca,pink,13,E,May
10,23,Tinta Francisca,yellow,6,E,May
10,24,Tinta Francisca,yellow,14,E,May
10,25,Tinta Francisca,pink,15,E,May
10,26,Tinta Francisca,yellow,20,E,May
10,37,Tannat,yellow,17,E,May
10,38,Tannat,pink,16,E,May
10,39,Tannat,red/orange,12,E,May
10,40,Tannat,red/orange,26,E,May
10,41,Tannat,yellow,12,E,May
11,2,Tinta Francisca,red/orange,23,E,May
11,3,Tinta Francisca,yellow,27,E,May
11,4,Tinta Francisca,yellow,17,E,May
11,5,Tinta Francisca,red/orange,11,E,May
11,6,Tinta Francisca,red/orange,16,E,May
12,7,Tinta Francisca,red/orange,18,E,May
12,8,Tinta Francisca,red/orange,18,E,May
NA,NA,NA,NA,NA,NA,May
12,10,Tinta Francisca,yellow,22,E,May
12,11,Tinta Francisca,yellow,29,E,May
12,12,Tannat,yellow,15,E,May
12,13,Tannat,pink,17,E,May
12,14,Tannat,pink,16,E,May
12,15,Tannat,yellow,5,E,May
12,16,Tannat,red/orange,0,E,May
13,38,Tinta Francisca,yellow,7,E,May
13,39,Tinta Francisca,red/orange,12,E,May
13,40,Tinta Francisca,red/orange,14,E,May
13,41,Tinta Francisca,red/orange,21,E,May
14,7,Tannat,pink,10,E,May
14,8,Tannat,red/orange,7,E,May
14,9,Tannat,yellow,8,E,May
14,10,Tannat,pink,13,E,May
14,11,Tannat,yellow,21,E,May
14,22,Tannat,pink,19,E,May
14,23,Tannat,red/orange,10,E,May
14,24,Tannat,yellow,7,E,May
14,25,Tannat,pink,16,E,May
14,26,Tannat,red/orange,9,E,May
15,33,Tinta Francisca,yellow,15,E,May
15,34,Tinta Francisca,pink,10,E,May
15,35,Tinta Francisca,pink,11,E,May
15,36,Tinta Francisca,red/orange,4,E,May
16,12,Tinta Francisca,pink,7,E,May
16,13,Tinta Francisca,pink,16,E,May
16,14,Tinta Francisca,red/orange,9,E,May
16,16,Tinta Francisca,yellow,17,E,May
16,17,Tannat,pink,0,E,May
16,18,Tannat,red/orange,17,E,May
16,19,Tannat,pink,0,E,May
16,20,Tannat,yellow,14,E,May
16,21,Tannat,yellow,20,E,May
2,22,Albarino,yellow,63,E,May
2,23,Albarino,yellow,35,E,May
2,24,Albarino,yellow,32,E,May
2,25,Albarino,pink,51,E,May
3,17,Tinta Francisca,red/orange,10,E,May
3,18,Tinta Francisca,red/orange,9,E,May
3,19,Tinta Francisca,yellow,18,E,May
3,20,Tinta Francisca,yellow,9,E,May
3,21,Tinta Francisca,pink,10,E,May
4,12,Albarino,pink,39,E,May
4,13,Albarino,yellow,62,E,May
4,14,Albarino,red/orange,31,E,May
4,16,Albarino,red/orange,61,E,May
4,23,Albarino,red/orange,30,E,May
4,24,Albarino,yellow,62,E,May
4,25,Albarino,red/orange,31,E,May
4,26,Albarino,pink,61,E,May
4,27,Tinta Francisca,pink,30,E,May
4,28,Tinta Francisca,red/orange,27,E,May
4,29,Tinta Francisca,red/orange,0,E,May
4,30,Tinta Francisca,pink,21,E,May
4,31,Tinta Francisca,yellow,21,E,May
6,2,Albarino,yellow,12,E,May
6,3,Albarino,pink,18,E,May
6,4,Albarino,red/orange,30,E,May
6,5,Albarino,pink,31,E,May
6,6,Albarino,pink,21,E,May
7,7,Albarino,pink,20,E,May
7,8,Albarino,red/orange,42,E,May
7,10,Albarino,red/orange,31,E,May
7,32,Albarino,yellow,35,E,May
7,33,Albarino,red/orange,38,E,May
7,34,Albarino,yellow,54,E,May
7,35,Albarino,red/orange,30,E,May
7,36,Albarino,red/orange,41,E,May
8,17,Albarino,red/orange,37,E,May
8,18,Albarino,yellow,27,E,May
8,19,Albarino,yellow,40,E,May
8,21,Albarino,yellow,31,E,May
8,22,Periquita,yellow,38,E,May
8,27,Albarino,pink,33,E,May
8,28,Albarino,yellow,29,E,May
8,29,Albarino,pink,27,E,May
8,30,Albarino,red/orange,44,E,May
8,32,Tannat,red/orange,12,E,May
8,33,Tannat,yellow,16,E,May
8,34,Tannat,yellow,37,E,May
8,35,Tannat,red/orange,9,E,May
8,36,Tannat,yellow,7,E,May
9,2,Tannat,red/orange,8,E,May
9,4,Tannat,yellow,11,E,May
9,6,Tannat,red/orange,15,E,May
9,27,Tannat,red/orange,5,E,May
9,28,Tannat,yellow,1,E,May
9,29,Tannat,red/orange,9,E,May
9,30,Tannat,red/orange,9,E,May
9,31,Tannat,pink,17,E,May
10,22,Tinta Francisca,pink,0,E,May
10,23,Tinta Francisca,yellow,12,E,May
10,24,Tinta Francisca,yellow,8,E,May
10,25,Tinta Francisca,pink,17,E,May
10,26,Tinta Francisca,yellow,9,E,May
10,37,Tannat,yellow,22,E,May
10,38,Tannat,pink,16,E,May
10,39,Tannat,red/orange,11,E,May
10,40,Tannat,red/orange,31,E,May
10,41,Tannat,yellow,18,E,May
11,2,Tinta Francisca,red/orange,10,E,May
11,3,Tinta Francisca,yellow,18,E,May
11,4,Tinta Francisca,yellow,9,E,May
11,5,Tinta Francisca,red/orange,8,E,May
11,6,Tinta Francisca,red/orange,4,E,May
12,7,Tinta Francisca,red/orange,6,E,May
12,8,Tinta Francisca,red/orange,9,E,May
12,9,Tinta Francisca,yellow,12,E,May
12,10,Tinta Francisca,yellow,15,E,May
12,11,Tinta Francisca,yellow,21,E,May
12,12,Tannat,yellow,13,E,May
12,13,Tannat,pink,15,E,May
12,14,Tannat,pink,12,E,May
12,15,Tannat,yellow,25,E,May
12,16,Tannat,red/orange,0,E,May
13,38,Tinta Francisca,yellow,14,E,May
13,39,Tinta Francisca,red/orange,8,E,May
13,40,Tinta Francisca,red/orange,8,E,May
13,41,Tinta Francisca,red/orange,20,E,May
14,7,Tannat,pink,11,E,May
14,8,Tannat,red/orange,4,E,May
14,9,Tannat,yellow,23,E,May
14,10,Tannat,pink,10,E,May
14,11,Tannat,yellow,6,E,May
14,22,Tannat,pink,17,E,May
14,23,Tannat,red/orange,12,E,May
14,24,Tannat,yellow,2,E,May
14,25,Tannat,pink,8,E,May
14,26,Tannat,red/orange,13,E,May
15,33,Tinta Francisca,yellow,18,E,May
15,34,Tinta Francisca,pink,8,E,May
15,35,Tinta Francisca,pink,8,E,May
15,36,Tinta Francisca,red/orange,13,E,May
16,12,Tinta Francisca,pink,23,E,May
16,13,Tinta Francisca,pink,8,E,May
16,14,Tinta Francisca,red/orange,9,E,May
16,16,Tinta Francisca,yellow,15,E,May
16,17,Tannat,pink,0,E,May
16,18,Tannat,red/orange,24,E,May
16,19,Tannat,pink,0,E,May
16,20,Tannat,yellow,25,E,May
16,21,Tannat,yellow,12,E,May
